,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
36006,feba1e22,201603,Stores,B,15.383,25,65,17,48,0,0,0.4159,0.1088,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,22.0,0.0,Spring
36040,13cfcfea,201604,Online,B,11.782,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,1.0,0.0,Spring
36041,13cfcfea,201604,Stores,A,12.232000000000001,6,6,6,0,0,0,0.1438,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,5.0,0.0,Spring
36042,13cfcfea,201604,Stores,B,11.782,62,33,33,0,0,0,0.54995,0.1866,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,42.0,0.0,Spring
36044,142074cd,201604,Online,B,14.482999999999999,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Spring
36067,19b9dc1f,201604,Stores,B,13.583,7,12,9,3,0,0,0.1982,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,87fd2b21,7.0,0.0,Spring
36078,1bde6d08,201604,Online,B,11.782,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,87fd2b21,2.0,0.0,Spring
36079,1bde6d08,201604,Stores,A,12.304,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,87fd2b21,1.0,0.0,Spring
36080,1bde6d08,201604,Stores,B,11.782,20,4,4,0,0,0,0.2099,0.0894,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,87fd2b21,14.0,0.0,Spring
36087,1de227b0,201604,Stores,A,14.033,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,0.0,0.0,Spring
36088,1de227b0,201604,Stores,B,13.133,6,2,2,0,0,0,0.2215,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,4.0,0.0,Spring
36092,1e70cdb4,201604,Stores,A,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,0.0,0.0,Spring
36093,1e70cdb4,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,0.0,0.0,Spring
36094,1ea254cd,201604,Stores,A,14.482999999999999,2,1,1,0,0,0,0.0389,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,2.0,0.0,Spring
36095,1ea254cd,201604,Stores,B,13.583,18,66,18,48,0,0,0.8123,0.0777,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,34.0,0.0,Spring
36102,219eacd6,201604,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,0.0,0.0,Spring
36103,219eacd6,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,0.0,0.0,Spring
36111,22fa92e5,201604,Stores,A,11.142999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36112,22fa92e5,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36118,23cc32b8,201604,Stores,A,12.295,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,0.0,0.0,Spring
36119,23cc32b8,201604,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,0.0,0.0,Spring
36136,2729a59e,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36169,2eb7950a,201604,Online,B,11.782,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Spring
36170,2eb7950a,201604,Stores,B,11.782,5,1,1,0,0,0,0.0855,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Spring
36185,34cd83e4,201604,Stores,A,10.558,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36193,360076a3,201604,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36194,360076a3,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36201,37cad3a4,201604,Stores,A,12.322000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,0.0,0.0,Spring
36202,37cad3a4,201604,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,0.0,0.0,Spring
36212,3a406ef3,201604,Stores,B,12.232000000000001,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,3139a577,cbfb9701,2.0,0.0,Spring
36226,3c3f7db5,201604,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,0.0,0.0,Spring
36239,40345637,201604,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,0.0,0.0,Spring
36260,4590d41f,201604,Online,B,15.383,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36261,4590d41f,201604,Stores,A,16.958,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36262,4590d41f,201604,Stores,B,15.383,13,7,6,1,0,0,0.1982,0.0505,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,12.0,0.0,Spring
36278,49586dfa,201604,Online,B,16.733,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3ae5b37c,1.0,0.0,Spring
36279,49586dfa,201604,Stores,B,16.733,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3ae5b37c,1.0,0.0,Spring
36288,4ab5de25,201604,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36295,4b96011a,201604,Online,B,11.782,2,1,0,1,0,0,0.0039,0.0039,0.22499999999999964,-0.22499999999999964,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,-0.22499999999999964,Spring
36307,4d59f6f7,201604,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36320,50ae8054,201604,Stores,B,16.733,0,3,0,3,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,0.0,0.0,Spring
36321,50eb65e5,201604,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Spring
36322,51286f13,201604,Online,B,15.383,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36323,51286f13,201604,Stores,B,15.383,9,11,7,3,0,1,0.2021,0.035,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,8.0,0.0,Spring
36333,5345fa6b,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36341,558bff8f,201604,Online,B,12.683,2,12,0,12,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,2.0,0.0,Spring
36344,56f88d76,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,0.0,0.0,Spring
36348,57d6e47,201604,Stores,A,15.158,3,2,2,0,0,0,0.0583,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
36349,57d6e47,201604,Stores,B,14.033,15,53,31,22,0,0,0.8239,0.0544,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,17.0,0.0,Spring
36357,58d25136,201604,Stores,A,11.152000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,0.0,0.0,Spring
36358,58d25136,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,0.0,0.0,Spring
36368,59c9347e,201604,Stores,A,11.724,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,0.0,0.0,Spring
36369,59c9347e,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,0.0,0.0,Spring
36382,5ac8313f,201604,Stores,A,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36383,5ac8313f,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36391,5c8a468e,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3df8175a,0.0,0.0,Spring
36418,61a95f5e,201604,Online,B,15.383,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Spring
36419,61a95f5e,201604,Stores,B,15.383,3,3,3,0,0,0,0.0855,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,3.0,0.0,Spring
36423,64002c0e,201604,Stores,B,16.283,0,9,3,5,1,0,0.1088,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
36433,671f24b2,201604,Online,B,15.383,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,2.0,0.0,Spring
36434,671f24b2,201604,Stores,A,16.958,9,10,10,0,0,0,0.2215,0.0389,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,7.0,0.0,Spring
36435,671f24b2,201604,Stores,B,15.383,74,85,83,2,0,0,0.90165,0.3187,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,80.0,0.0,Spring
36459,6a1bcdf8,201604,Online,B,10.882,3,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,,,
36485,6f4c0492,201604,Stores,B,12.683,2,1,1,0,0,0,0.0428,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,3.0,0.0,Spring
36486,6f734498,201604,Stores,B,13.133,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,3139a577,cbfb9701,2.0,0.0,Spring
36487,6f819eff,201604,Online,B,12.683,1,8,0,8,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,2.0,0.0,Spring
36488,6fc7e73e,201604,Stores,A,11.724,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36489,6fc7e73e,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36500,707ba308,201604,Online,B,13.133,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,,,
36501,707ba308,201604,Stores,A,14.37,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,0.0,0.0,Spring
36502,707ba308,201604,Stores,B,13.133,21,9,9,0,0,0,0.6607,0.0428,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,19.0,0.0,Spring
36507,716e8a84,201604,Online,B,13.583,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,3.0,0.0,Spring
36511,7354699f,201604,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36512,7354699f,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36522,7510b543,201604,Online,B,15.383,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
36523,7510b543,201604,Stores,A,16.958,2,3,3,0,0,0,0.0583,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
36524,7510b543,201604,Stores,B,15.383,19,38,37,1,0,0,0.8317,0.0738,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,21.0,0.0,Spring
36527,76786b3b,201604,Stores,A,12.286,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36528,76786b3b,201604,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36537,78838610,201604,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36548,7b7b4140,201604,Stores,A,19.209,7,4,4,0,0,0,0.10099999999999999,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,8.0,0.0,Spring
36549,7b7b4140,201604,Stores,B,17.183,90,482,57,90,334,1,0.7404,0.3187,0.0,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,110.0,0.0,Spring
36557,7c53fb59,201604,Online,B,16.283,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,2.0,0.0,Spring
36558,7c53fb59,201604,Stores,A,18.084,14,10,10,0,0,0,0.2215,0.0544,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,11.0,0.0,Spring
36559,7c53fb59,201604,Stores,B,16.283,160,80,79,1,0,0,0.8939,0.6413,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,150.0,0.0,Spring
36574,7f6850bf,201604,Online,B,13.583,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,,,
36575,7f6850bf,201604,Stores,A,14.591,2,1,1,0,0,0,0.07,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36576,7f6850bf,201604,Stores,B,13.583,4,2,2,0,0,0,0.2798,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
36600,843fb608,201604,Stores,A,14.482999999999999,3,1,1,0,0,0,0.0233,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Spring
36601,843fb608,201604,Stores,B,13.583,46,21,15,5,0,1,0.4081,0.1632,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,46.0,0.0,Spring
36605,84d5c3d,201604,Online,B,11.782,2,3,0,3,0,0,0.0039,0.0039,0.22499999999999964,-0.22499999999999964,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,-0.22499999999999964,Spring
36611,85983471,201604,Online,B,13.583,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,1.0,0.0,Spring
36612,85983471,201604,Stores,A,14.482999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,0.0,0.0,Spring
36613,85983471,201604,Stores,B,13.583,7,16,8,8,0,0,0.2293,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,7.0,0.0,Spring
36617,85db67fa,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36619,868bda0b,201604,Online,B,11.782,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Spring
36620,868bda0b,201604,Stores,A,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36621,868bda0b,201604,Stores,B,11.782,5,0,0,0,0,0,0.0,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Spring
36624,870ca629,201604,Online,B,13.583,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36625,870ca629,201604,Stores,B,13.583,5,1,1,0,0,0,0.0894,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
36641,89ae9b62,201604,Online,B,15.383,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
36647,8a0b766d,201604,Online,B,17.183,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Spring
36650,8a66f487,201604,Stores,B,11.107000000000001,13,6,6,0,0,0,0.4897,0.0544,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,9.0,0.0,Spring
36672,91819df8,201604,Stores,A,10.275,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,1.0,0.0,Spring
36673,91819df8,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,1.0,0.0,Spring
36674,9221d8ea,201604,Online,B,12.007,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,5.0,0.0,Spring
36675,9221d8ea,201604,Stores,A,12.457,15,9,9,0,0,0,0.2099,0.0505,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,10.0,0.0,Spring
36676,9221d8ea,201604,Stores,B,12.007,151,68,59,9,0,0,0.81615,0.5674,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,122.0,0.0,Spring
36702,96b2abb6,201604,Online,B,15.383,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Spring
36703,96b2abb6,201604,Stores,A,16.9,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36704,96b2abb6,201604,Stores,B,15.383,10,4,4,0,0,0,0.3187,0.0544,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,6.0,0.0,Spring
36709,9769d2d7,201604,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Spring
36710,9769d2d7,201604,Stores,A,16.958,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Spring
36711,9769d2d7,201604,Stores,B,15.383,9,11,8,3,0,0,0.2487,0.0389,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,8.0,0.0,Spring
36719,98de5742,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36722,994600fe,201604,Online,B,18.984,3,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,3.0,0.0,Spring
36723,994600fe,201604,Stores,B,18.984,11,9,6,3,0,0,0.1943,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,12.0,0.0,Spring
36754,9f697130,201604,Online,B,12.683,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,1.0,0.0,Spring
36755,9f697130,201604,Stores,A,13.47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Spring
36756,9f697130,201604,Stores,B,12.683,12,4,4,0,0,0,0.4197,0.0583,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,9.0,0.0,Spring
36783,a49b349b,201604,Stores,A,11.134,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36784,a49b349b,201604,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36794,a6f18448,201604,Online,B,12.232000000000001,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,1.0,0.0,Spring
36795,a6f18448,201604,Stores,A,12.908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,0.0,0.0,Spring
36796,a6f18448,201604,Stores,B,12.232000000000001,12,3,3,0,0,0,0.136,0.0389,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,7.0,0.0,Spring
36815,a885d823,201604,Online,B,15.383,4,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,4.0,0.0,Spring
36816,a885d823,201604,Stores,B,15.383,8,9,5,4,0,0,0.1866,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,9.0,0.0,Spring
36835,ab8e229,201604,Online,B,13.583,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Spring
36846,acf64392,201604,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,2.0,0.0,Spring
36847,acf64392,201604,Stores,A,19.209,3,1,1,0,0,0,0.0272,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,3.0,0.0,Spring
36848,acf64392,201604,Stores,B,17.183,38,27,17,10,0,0,0.4159,0.1516,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,39.0,0.0,Spring
36856,ae226eec,201604,Online,B,10.882,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Spring
36857,ae226eec,201604,Stores,A,11.67,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36858,ae226eec,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36887,b3d5b4ba,201604,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36913,b82d34be,201604,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,0.0,0.0,Spring
36917,ba5f2057,201604,Online,B,12.683,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,3.0,0.0,Spring
36926,bd24b89e,201604,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36927,bd24b89e,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
36930,be310af2,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,0.0,0.0,Spring
36931,be63f01,201604,Online,B,11.332,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,,,
36932,be63f01,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36936,bf4eae1,201604,Stores,A,16.958,3,1,1,0,0,0,0.0505,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36937,bf4eae1,201604,Stores,B,15.383,20,20,18,1,0,1,0.6918,0.0855,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,19.0,0.0,Spring
36947,c002af6e,201604,Online,B,13.583,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
36948,c002af6e,201604,Stores,B,13.583,5,1,1,0,0,0,0.0894,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Spring
36965,c27ec7ed,201604,Online,B,15.383,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
36966,c27ec7ed,201604,Stores,A,16.958,0,1,1,0,0,0,0.0155,0.0,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,0.0,0.0,Spring
36967,c27ec7ed,201604,Stores,B,15.383,8,20,16,4,0,0,0.4392,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,11.0,0.0,Spring
36987,c7cbf4e5,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,0.0,0.0,Spring
36989,c859b2f9,201604,Stores,B,16.283,9,135,12,57,10,56,0.4003,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,31.0,0.0,Spring
